timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.A,volume_transparency.D
2021-09-01T00:00:00Z,12.79335094,14.27735355,12.79335094,14.27735355,363.31,12.79335094,14.27735355,12.79335094,14.27735355,363.31,363
2021-08-31T00:00:00Z,10.02764195,11.90754037,10.02764195,11.90754037,8628.85,10.02764195,11.90754037,10.02764195,11.90754037,8628.85,8628
2021-08-30T00:00:00Z,13.33843215,13.35056674,9.30409043,9.30409043,15609.20,13.33843215,13.35056674,9.30409043,9.30409043,15609.20,15609
2021-08-29T00:00:00Z,13.48262157,13.48262157,13.39534882,13.39534882,48.67,13.48262157,13.48262157,13.39534882,13.39534882,48.67,48
2021-08-28T00:00:00Z,13.79063206,13.85630994,13.15940416,13.20713743,154815.22,13.55032266,13.55032266,13.43037685,13.43037685,798.47,798,154016
2021-08-27T00:00:00Z,12.70596151,13.93641103,12.70596151,13.83172408,157226.87,12.59957409,13.33310976,12.59957409,13.33310976,48.41,48,157178
2021-08-26T00:00:00Z,12.86357614,12.86357614,11.85626931,12.66422913,148635.15,12.68568956,12.68568956,12.15803996,12.15803996,3224.85,3224,145410
2021-08-25T00:00:00Z,12.67527098,13.11722533,12.52289648,12.88466186,144867.66,,,,,,,144867
2021-08-24T00:00:00Z,12.70710632,12.88696667,12.05892672,12.67440469,138042.39,,,,,,,138042
2021-08-23T00:00:00Z,12.01911430,12.80986800,11.94590803,12.70021154,159237.03,,,,,,,159237
2021-08-22T00:00:00Z,12.17479515,12.41836597,12.01108238,12.06551681,147423.12,12.12990054,12.19073077,12.12990054,12.14029803,464.52,464,146958
2021-08-21T00:00:00Z,12.38460659,12.38460659,11.72371275,12.17536927,150368.25,,,,,,,150368
2021-08-20T00:00:00Z,12.35678724,13.22675581,12.01826173,12.37933669,139157.42,11.85243986,12.27737813,11.85243986,12.27737813,949.93,949,138207
2021-08-19T00:00:00Z,12.45128972,13.15819213,11.95648708,12.37724323,58109.18,,,,,,,58109
2021-08-18T00:00:00Z,12.15783537,12.40015037,12.02073022,12.38449567,102615.68,11.42710338,11.43582352,11.31233547,11.31233547,1556.22,1556,101059
2021-08-17T00:00:00Z,12.65505782,12.65505782,11.95427260,12.22863295,67763.50,,,,,,,67763
2021-08-16T00:00:00Z,13.35508343,13.35508343,12.57451717,12.65244979,139055.23,12.64336028,12.64336028,12.01653689,12.01653689,354.27,354,138700
2021-08-15T00:00:00Z,12.94323900,13.71623035,12.94323900,13.36018908,146476.56,12.56160292,12.73589689,12.56160292,12.73589689,187.70,187,146288
2021-08-14T00:00:00Z,13.50332044,13.52668259,12.55932380,12.94169197,147829.06,,,,,,,147829
2021-08-13T00:00:00Z,12.31781945,13.58121883,12.31781945,13.49482008,155570.58,,,,,,,155570
2021-08-12T00:00:00Z,11.41009461,12.42806735,10.66419334,12.31839642,41171.67,12.14219042,12.14219042,11.70503722,11.70503722,9.63,9,41162
2021-08-11T00:00:00Z,11.27873468,11.76343757,11.14663995,11.45345723,144965.38,,,,,,,144965
2021-08-10T00:00:00Z,11.30787549,11.40778588,11.06889042,11.27913112,137774.89,12.13404888,12.13404888,12.05943102,12.05943102,58.28,58,137716
2021-08-09T00:00:00Z,11.14828195,12.43897682,11.14828195,11.36357189,246496.90,11.63769929,12.21411639,11.63769929,12.07752389,1459.65,1459,245037
2021-08-08T00:00:00Z,12.52333796,12.52333796,10.86053674,11.13785269,356928.42,,,,,,,356928
2021-08-07T00:00:00Z,11.84791326,13.08579627,11.84791326,12.52118868,344743.07,11.32860968,12.38926709,11.32860968,12.38926709,702.38,702,344040
2021-08-06T00:00:00Z,11.14367997,12.09155352,11.14367997,11.86088113,349740.82,11.17619529,11.43569002,11.17619529,11.43569002,322.23,322,349418
2021-08-05T00:00:00Z,11.21528121,12.13842139,11.06789552,11.14327089,289175.97,10.83641984,11.24284803,10.83641984,11.14135627,948.92,948,288227
2021-08-04T00:00:00Z,10.35864631,11.50545045,10.35864631,11.22462934,302611.47,9.89016365,10.75342511,9.89016365,10.75342511,19.04,19,302592
2021-08-03T00:00:00Z,10.23631455,10.50070956,9.80419548,10.35789912,283646.63,10.29440908,10.29440908,9.89763257,9.89763257,75.01,75,283571
2021-08-02T00:00:00Z,10.51548746,10.99189796,10.18234825,10.24090058,291447.63,10.25607161,10.46250228,10.25607161,10.46250228,1792.16,1792,289655
2021-08-01T00:00:00Z,10.27914399,10.77239090,10.24676250,10.52233467,282164.06,10.33074780,10.43155274,10.33074780,10.43155274,153.39,153,282010
2021-07-31T00:00:00Z,10.12906599,10.59916875,10.12906599,10.27775370,300438.18,10.06287444,10.34636209,10.06287444,10.34636209,37.43,37,300400
2021-07-30T00:00:00Z,9.19655914,10.14545223,9.19655914,10.13291424,313752.71,9.80107269,10.12612643,9.80107269,10.07886343,497.52,497,313255
